"pais"¬"estado us"¬"ciudad"¬"pais_corregido"¬"ciudad_corregido"¬"Clave"
"United States "¬"Indiana"¬"Indianapolis "¬"Estados Unidos"¬"Indianapolis"¬"United States |Indiana|Indianapolis "
"Ireland"¬¬"Dublin"¬"Irlanda"¬" Dublín"¬"Ireland||Dublin"
"United States"¬"Pennsylvania"¬"North East"¬"Estados Unidos"¬"North East"¬"United States|Pennsylvania|North East"
"United States "¬"Maryland"¬"Baltimore "¬"Estados Unidos"¬" Baltimore"¬"United States |Maryland|Baltimore "
"USA"¬"Texas"¬"Houston Area"¬"Estados Unidos"¬"Houston Area"¬"USA|Texas|Houston Area"
"USA"¬"Pennsylvania"¬"Pittsburgh "¬"Estados Unidos"¬" Pittsburgh"¬"USA|Pennsylvania|Pittsburgh "
"USA"¬"New York"¬"NYC"¬"Estados Unidos"¬"Nueva York"¬"USA|New York|NYC"
"USA"¬"Virginia"¬"Charlottesville"¬"Estados Unidos"¬" Charlottesville"¬"USA|Virginia|Charlottesville"
"USA"¬"Idaho"¬"Idaho Falls"¬"Estados Unidos"¬"Idaho Falls"¬"USA|Idaho|Idaho Falls"
"United States "¬"New York"¬"ROCHESTER "¬"Estados Unidos"¬"Rochester"¬"United States |New York|ROCHESTER "
"United States"¬"Massachusetts"¬"Metro Boston"¬"Estados Unidos"¬"Metro Boston"¬"United States|Massachusetts|Metro Boston"
"United States"¬"Minnesota"¬"Twin cities metro area"¬"Estados Unidos"¬"Twin cities metro area"¬"United States|Minnesota|Twin cities metro area"
"United States"¬"Minnesota"¬"Duluth"¬"Estados Unidos"¬"Duluth"¬"United States|Minnesota|Duluth"
"United States of America"¬"Massachusetts"¬"South Hadley"¬"Estados Unidos"¬"South Hadley"¬"United States of America|Massachusetts|South Hadley"
"United States"¬"Texas"¬"DFW area"¬"Estados Unidos"¬"No determinada"¬"United States|Texas|DFW area"
"United States"¬"Texas"¬"Houston"¬"Estados Unidos"¬" Houston"¬"United States|Texas|Houston"
"United States"¬"Massachusetts"¬"North Andover"¬"Estados Unidos"¬"North Andover"¬"United States|Massachusetts|North Andover"
"United Kingdom"¬¬"Edinburgh"¬"Reino Unido"¬" Edimburgo"¬"United Kingdom||Edinburgh"
"US"¬"Washington"¬"Bellevue"¬"Estados Unidos"¬"Bellevue"¬"US|Washington|Bellevue"
"United States"¬"Georgia"¬"Suwanee "¬"Estados Unidos"¬"Suwanee "¬"United States|Georgia|Suwanee "
"USA"¬"Massachusetts"¬"Salem"¬"Estados Unidos"¬"Salem"¬"USA|Massachusetts|Salem"
"United States"¬"Connecticut"¬"Fairfield"¬"Estados Unidos"¬"Fairfield"¬"United States|Connecticut|Fairfield"
"US"¬¬"Orlando"¬"Estados Unidos"¬"Orlando"¬"US||Orlando"
"US"¬"Connecticut"¬"Manchester"¬"Estados Unidos"¬" Mánchester"¬"US|Connecticut|Manchester"
"US"¬"Pennsylvania"¬"Pittsburgh"¬"Estados Unidos"¬" Pittsburgh"¬"US|Pennsylvania|Pittsburgh"
"USA"¬"Texas"¬"DFW"¬"Estados Unidos"¬"DFW"¬"USA|Texas|DFW"
"USA"¬"District of Columbia"¬"DC"¬"Estados Unidos"¬"Washington D.C."¬"USA|District of Columbia|DC"
"US"¬"North Carolina"¬"Wilmington"¬"Estados Unidos"¬"Wilmington"¬"US|North Carolina|Wilmington"
"United States of America"¬"Pennsylvania"¬"Pittsburgh"¬"Estados Unidos"¬" Pittsburgh"¬"United States of America|Pennsylvania|Pittsburgh"
"United States"¬"New Jersey"¬"Cherry Hill"¬"Estados Unidos"¬"Cherry Hill"¬"United States|New Jersey|Cherry Hill"
"USA"¬"Ohio"¬"Cleveland"¬"Estados Unidos"¬" Cleveland"¬"USA|Ohio|Cleveland"
"USA"¬"Massachusetts"¬"Fully Remote (Greater Boston)"¬"Estados Unidos"¬"No determinada"¬"USA|Massachusetts|Fully Remote (Greater Boston)"
"USA"¬"Michigan"¬"Grand Rapids"¬"Estados Unidos"¬"Grand Rapids"¬"USA|Michigan|Grand Rapids"
"United States"¬"Wisconsin"¬"Milwaukee"¬"Estados Unidos"¬"Milwaukee"¬"United States|Wisconsin|Milwaukee"
"United States"¬"Minnesota"¬"St. Paul"¬"Estados Unidos"¬"St. Paul"¬"United States|Minnesota|St. Paul"
"United States "¬"New York"¬"New York City "¬"Estados Unidos"¬" Nueva York"¬"United States |New York|New York City "
"USA"¬"New Jersey"¬"East Hanover"¬"Estados Unidos"¬"East Hanover"¬"USA|New Jersey|East Hanover"
"United States"¬"Colorado"¬"Denver"¬"Estados Unidos"¬" Denver"¬"United States|Colorado|Denver"
"United States"¬"Pennsylvania"¬"Philadelphia "¬"Estados Unidos"¬" Filadelfia"¬"United States|Pennsylvania|Philadelphia "
"USA"¬"Louisiana"¬"New Orleans"¬"Estados Unidos"¬" Nueva Orleans"¬"USA|Louisiana|New Orleans"
"U.S."¬"California"¬"Citrus Heights"¬"Estados Unidos"¬"Citrus Heights"¬"U.S.|California|Citrus Heights"
"USA"¬"Missouri"¬"Jefferson City"¬"Estados Unidos"¬"Jefferson City"¬"USA|Missouri|Jefferson City"
"U.S."¬"Oregon"¬"Portland"¬"Estados Unidos"¬" Portland"¬"U.S.|Oregon|Portland"
"USA"¬"Florida"¬"Naples"¬"Estados Unidos"¬"Naples"¬"USA|Florida|Naples"
"United States "¬¬"San Diego "¬"Estados Unidos"¬" San Diego"¬"United States ||San Diego "
"Usa"¬"Washington"¬"Bellevue"¬"Estados Unidos"¬"Bellevue"¬"Usa|Washington|Bellevue"
"US"¬"Florida"¬"Melbourne"¬"Estados Unidos"¬" Melbourne"¬"US|Florida|Melbourne"
"United States"¬"Ohio"¬"Medina"¬"Estados Unidos"¬"Medina"¬"United States|Ohio|Medina"
"United States"¬"Montana"¬"Prefer not to say (Montana is small!)"¬"Estados Unidos"¬"No determinada"¬"United States|Montana|Prefer not to say (Montana is small!)"
"USA"¬"Texas"¬"El Paso"¬"Estados Unidos"¬"El Paso"¬"USA|Texas|El Paso"
"USA"¬"Kentucky"¬"Lexington "¬"Estados Unidos"¬"Lexington"¬"USA|Kentucky|Lexington "
"United States"¬"Wisconsin"¬"La Crosse"¬"Estados Unidos"¬"La Crosse"¬"United States|Wisconsin|La Crosse"
"US"¬"Missouri"¬"Springfield"¬"Estados Unidos"¬"Springfield"¬"US|Missouri|Springfield"
"United States"¬"Ohio"¬"Canton"¬"Estados Unidos"¬"Canton"¬"United States|Ohio|Canton"
"USA"¬"Texas"¬"Richardson"¬"Estados Unidos"¬"Richardson"¬"USA|Texas|Richardson"
"US"¬"District of Columbia"¬"DC"¬"Estados Unidos"¬"Washington D.C."¬"US|District of Columbia|DC"
"US"¬"Florida"¬"Panhandle region"¬"Estados Unidos"¬"Panhandle region"¬"US|Florida|Panhandle region"
"United States"¬"California"¬"Glendale"¬"Estados Unidos"¬"Glendale"¬"United States|California|Glendale"
"USA"¬"Massachusetts"¬"Boston "¬"Estados Unidos"¬" Boston"¬"USA|Massachusetts|Boston "
"USA"¬"Colorado"¬"Golden"¬"Estados Unidos"¬"Golden"¬"USA|Colorado|Golden"
"United States"¬"South Carolina"¬"Charleston"¬"Estados Unidos"¬"Charleston"¬"United States|South Carolina|Charleston"
"United States"¬"California"¬"Bay Area"¬"Estados Unidos"¬"Bay Area"¬"United States|California|Bay Area"
"US"¬"New York"¬"New York "¬"Estados Unidos"¬" Nueva York"¬"US|New York|New York "
"United States"¬"Iowa"¬"Des Moines"¬"Estados Unidos"¬"Des Moines"¬"United States|Iowa|Des Moines"
"Canada"¬¬"St. John's"¬"Canadá"¬"St. John's"¬"Canada||St. John's"
"United States of America"¬"Maryland"¬"College Park"¬"Estados Unidos"¬"College Park"¬"United States of America|Maryland|College Park"
"Usa"¬"California"¬"Redding"¬"Estados Unidos"¬"Redding"¬"Usa|California|Redding"
"United States"¬"New Hampshire"¬"Portsmouth"¬"Estados Unidos"¬"Portsmouth"¬"United States|New Hampshire|Portsmouth"
"usa"¬"New York"¬"I work remotely"¬"Estados Unidos"¬"No determinada"¬"usa|New York|I work remotely"
"US"¬"Wisconsin"¬"Madison"¬"Estados Unidos"¬"Madison"¬"US|Wisconsin|Madison"
"USA "¬"Pennsylvania"¬"Philadelphia "¬"Estados Unidos"¬" Filadelfia"¬"USA |Pennsylvania|Philadelphia "
"United States"¬"Illinois"¬"Springfield, IL"¬"Estados Unidos"¬"Springfield"¬"United States|Illinois|Springfield, IL"
"United States"¬"Maryland"¬"Baltimore"¬"Estados Unidos"¬" Baltimore"¬"United States|Maryland|Baltimore"
"India"¬¬"Pune"¬"India"¬"Pune"¬"India||Pune"
"United States"¬"Ohio"¬"Columbus"¬"Estados Unidos"¬" Columbus"¬"United States|Ohio|Columbus"
"USA"¬"South Carolina"¬"Columbia, SC"¬"Estados Unidos"¬"Columbia"¬"USA|South Carolina|Columbia, SC"
"United States of America"¬"Pennsylvania"¬"Philadelphia"¬"Estados Unidos"¬" Filadelfia"¬"United States of America|Pennsylvania|Philadelphia"
"USA"¬"California"¬"San Francisco Bay Area"¬"Estados Unidos"¬"San Francisco"¬"USA|California|San Francisco Bay Area"
"United States"¬"New York"¬"Remote/ home"¬"Estados Unidos"¬"No determinada"¬"United States|New York|Remote/ home"
"USA"¬"Virginia"¬"Harrisonburg, VA"¬"Estados Unidos"¬"Harrisonburg"¬"USA|Virginia|Harrisonburg, VA"
"USA"¬"New Jersey"¬"Somerset"¬"Estados Unidos"¬"Somerset"¬"USA|New Jersey|Somerset"
"USA"¬"California"¬"San Francisco"¬"Estados Unidos"¬" San Francisco"¬"USA|California|San Francisco"
"Canada"¬¬"Victoria"¬"Canadá"¬"Victoria"¬"Canada||Victoria"
"United States"¬¬"New York City"¬"Estados Unidos"¬" Nueva York"¬"United States||New York City"
"United States"¬"Illinois"¬"Normal"¬"Estados Unidos"¬"Normal"¬"United States|Illinois|Normal"
"United States"¬¬"Washington DC"¬"Estados Unidos"¬" Washington D.C."¬"United States||Washington DC"
"United States "¬"Massachusetts"¬"Boston"¬"Estados Unidos"¬" Boston"¬"United States |Massachusetts|Boston"
"Canada"¬¬"Ontario"¬"Canadá"¬"Ontario"¬"Canada||Ontario"
"United States"¬"Florida"¬"Eglin AFB"¬"Estados Unidos"¬"Eglin AFB"¬"United States|Florida|Eglin AFB"
"United States"¬"Massachusetts"¬"Work from home "¬"Estados Unidos"¬"No determinada"¬"United States|Massachusetts|Work from home "
"US"¬"North Carolina"¬"Raleigh"¬"Estados Unidos"¬"Raleigh"¬"US|North Carolina|Raleigh"
"United States"¬"North Dakota"¬"Grand Forks"¬"Estados Unidos"¬"Grand Forks"¬"United States|North Dakota|Grand Forks"
"United States"¬¬"Pittsburgh"¬"Estados Unidos"¬" Pittsburgh"¬"United States||Pittsburgh"
"United States"¬"Michigan"¬"Bloomfield Hills"¬"Estados Unidos"¬"Bloomfield Hills"¬"United States|Michigan|Bloomfield Hills"
"United States"¬"Virginia"¬"Pembroke"¬"Estados Unidos"¬"Pembroke"¬"United States|Virginia|Pembroke"
"Australia"¬¬"Perth"¬"Australia"¬" Perth"¬"Australia||Perth"
"Uk"¬¬"Billingham "¬"Reino Unido"¬"Billingham "¬"Uk||Billingham "
"US"¬"Washington"¬"Redmond"¬"Estados Unidos"¬"Redmond"¬"US|Washington|Redmond"
"Usa"¬¬"Sunnyvale "¬"Estados Unidos"¬"Sunnyvale "¬"Usa||Sunnyvale "
"US"¬"Virginia"¬"Annandale"¬"Estados Unidos"¬"Annandale"¬"US|Virginia|Annandale"
"USA"¬"Oregon"¬"Prineville"¬"Estados Unidos"¬"Prineville"¬"USA|Oregon|Prineville"
"USA"¬"Virginia"¬"Arlington"¬"Estados Unidos"¬" Arlington"¬"USA|Virginia|Arlington"
"United States"¬"Kansas"¬"Overland Park"¬"Estados Unidos"¬"Overland Park"¬"United States|Kansas|Overland Park"
"USA"¬"California"¬"Oakland"¬"Estados Unidos"¬"Oakland"¬"USA|California|Oakland"
"USA"¬"Vermont"¬"Rutland"¬"Estados Unidos"¬"Rutland"¬"USA|Vermont|Rutland"
"United States"¬"Iowa"¬"Ames"¬"Estados Unidos"¬"Ames"¬"United States|Iowa|Ames"
"Canada"¬¬"Guelph"¬"Canadá"¬"Guelph"¬"Canada||Guelph"
"USA"¬¬"Ann Arbor area"¬"Estados Unidos"¬"Ann Arbor"¬"USA||Ann Arbor area"
"USA"¬"California"¬"Los Angeles"¬"Estados Unidos"¬" Los Ángeles"¬"USA|California|Los Angeles"
"United States"¬"North Carolina"¬"Charlotte"¬"Estados Unidos"¬" Charlotte"¬"United States|North Carolina|Charlotte"
"U.S."¬"Iowa"¬"Verysmall town"¬"Estados Unidos"¬"Verysmall town"¬"U.S.|Iowa|Verysmall town"
"USA"¬"Maine"¬"Rockland "¬"Estados Unidos"¬"Rockland "¬"USA|Maine|Rockland "
"USA "¬"New Jersey"¬"Concord"¬"Estados Unidos"¬"Concord"¬"USA |New Jersey|Concord"
"USA"¬"Indiana"¬"South Bend"¬"Estados Unidos"¬"South Bend"¬"USA|Indiana|South Bend"
"United States"¬"Arkansas"¬"Siloam Springs"¬"Estados Unidos"¬"Siloam Springs"¬"United States|Arkansas|Siloam Springs"
"USA"¬"District of Columbia"¬"District of Columbia"¬"Estados Unidos"¬"District of Columbia"¬"USA|District of Columbia|District of Columbia"
"USA"¬"California"¬"Irvine"¬"Estados Unidos"¬"Irvine"¬"USA|California|Irvine"
"usa"¬"New Jersey"¬"princeton "¬"Estados Unidos"¬"princeton "¬"usa|New Jersey|princeton "
"USA"¬"Iowa"¬"Des Moines"¬"Estados Unidos"¬"Des Moines"¬"USA|Iowa|Des Moines"
"United States of America "¬"Minnesota"¬"Twin Cities suburbs "¬"Estados Unidos"¬"Twin Cities suburbs "¬"United States of America |Minnesota|Twin Cities suburbs "
"U.S. "¬"Ohio"¬"Cincinnati"¬"Estados Unidos"¬" Cincinnati"¬"U.S. |Ohio|Cincinnati"
"US"¬"Ohio"¬"Cincinnati"¬"Estados Unidos"¬" Cincinnati"¬"US|Ohio|Cincinnati"
"USA"¬"Alabama"¬"Montgomery"¬"Estados Unidos"¬"Montgomery"¬"USA|Alabama|Montgomery"
"U.S."¬"Virginia"¬"Leesburg"¬"Estados Unidos"¬"Leesburg"¬"U.S.|Virginia|Leesburg"
"Ireland"¬¬"Athlone"¬"Irlanda"¬"Athlone"¬"Ireland||Athlone"
"United States"¬"Texas"¬"Austin"¬"Estados Unidos"¬" Austin"¬"United States|Texas|Austin"
"United States"¬"California"¬"Los Angeles"¬"Estados Unidos"¬" Los Ángeles"¬"United States|California|Los Angeles"
"United States "¬"District of Columbia"¬"Washington DC"¬"Estados Unidos"¬" Washington D.C."¬"United States |District of Columbia|Washington DC"
"U.S."¬"Minnesota"¬"Duluth"¬"Estados Unidos"¬"Duluth"¬"U.S.|Minnesota|Duluth"
"USA"¬"Illinois"¬"Bloomington"¬"Estados Unidos"¬"Bloomington"¬"USA|Illinois|Bloomington"
"USA"¬"Wisconsin"¬"Madison"¬"Estados Unidos"¬"Madison"¬"USA|Wisconsin|Madison"
"canada"¬¬"Port Carling, Muskoka, Ontario"¬"Canadá"¬"Port Carling"¬"canada||Port Carling, Muskoka, Ontario"
"Canada "¬¬"Toronto"¬"Canadá"¬" Toronto"¬"Canada ||Toronto"
"United States"¬"California"¬"Carpinteria"¬"Estados Unidos"¬"Carpinteria"¬"United States|California|Carpinteria"
"USA"¬¬"No"¬"Estados Unidos"¬"No determinada"¬"USA||No"
"Canada"¬¬"Waterloo, ON"¬"Canadá"¬"Waterloo"¬"Canada||Waterloo, ON"
"United States"¬"New York"¬"Albany"¬"Estados Unidos"¬"Albany"¬"United States|New York|Albany"
"USA"¬"California"¬"LA"¬"Estados Unidos"¬"LA"¬"USA|California|LA"
"Canada"¬¬"Toronto, ON"¬"Canadá"¬"Toronto"¬"Canada||Toronto, ON"
"United States"¬"California"¬"Ridgecrest"¬"Estados Unidos"¬"Ridgecrest"¬"United States|California|Ridgecrest"
"United States"¬¬"New York"¬"Estados Unidos"¬" Nueva York"¬"United States||New York"
"US"¬"Washington"¬"Everett"¬"Estados Unidos"¬"Everett"¬"US|Washington|Everett"
"USA"¬"Georgia"¬"Denver "¬"Estados Unidos"¬" Denver"¬"USA|Georgia|Denver "
"USA"¬"Florida"¬"Miami"¬"Estados Unidos"¬" Miami"¬"USA|Florida|Miami"
"U.S>"¬"District of Columbia"¬"Washington DC"¬"Estados Unidos"¬" Washington D.C."¬"U.S>|District of Columbia|Washington DC"
"USA"¬¬"NYC"¬"Estados Unidos"¬"Nueva York"¬"USA||NYC"
"United States"¬"Pennsylvania"¬"East Stroudsburg"¬"Estados Unidos"¬"East Stroudsburg"¬"United States|Pennsylvania|East Stroudsburg"
"United States "¬"Missouri"¬"St Louis"¬"Estados Unidos"¬"St Louis"¬"United States |Missouri|St Louis"
"United States"¬"Idaho"¬"Twin Falls"¬"Estados Unidos"¬"Twin Falls"¬"United States|Idaho|Twin Falls"
"US"¬"New York"¬"Rochester"¬"Estados Unidos"¬"Rochester"¬"US|New York|Rochester"
"USA"¬"Wisconsin"¬"Lake Mills"¬"Estados Unidos"¬"Lake Mills"¬"USA|Wisconsin|Lake Mills"
"USA"¬"California"¬"Ripon"¬"Estados Unidos"¬"Ripon"¬"USA|California|Ripon"
"United States "¬"Michigan"¬"Lansing "¬"Estados Unidos"¬"Lansing "¬"United States |Michigan|Lansing "
"Canada"¬¬"Cornwall, Ontario"¬"Canadá"¬"Cornwall"¬"Canada||Cornwall, Ontario"
"United States"¬"Pennsylvania"¬"Pittsburgh "¬"Estados Unidos"¬" Pittsburgh"¬"United States|Pennsylvania|Pittsburgh "
"United States"¬"Nevada"¬"Las vegas"¬"Estados Unidos"¬" Las Vegas"¬"United States|Nevada|Las vegas"
"United States"¬"Nevada"¬"Las Vegas (Techinically remote)"¬"Estados Unidos"¬"Las Vegas"¬"United States|Nevada|Las Vegas (Techinically remote)"
"USA"¬"Massachusetts"¬"Cambridge"¬"Estados Unidos"¬" Cambridge"¬"USA|Massachusetts|Cambridge"
"USA"¬"New York"¬"Albany"¬"Estados Unidos"¬"Albany"¬"USA|New York|Albany"
"Canada"¬¬"Saskatoon "¬"Canadá"¬"Saskatoon "¬"Canada||Saskatoon "
"USA"¬"Illinois"¬"Oak Park"¬"Estados Unidos"¬"Oak Park"¬"USA|Illinois|Oak Park"
"U.S. "¬"Michigan"¬"Ironwood"¬"Estados Unidos"¬"Ironwood"¬"U.S. |Michigan|Ironwood"
"United States "¬"Virginia"¬"Fairfax"¬"Estados Unidos"¬"Fairfax"¬"United States |Virginia|Fairfax"
"US"¬"Wisconsin"¬"Milwaukee"¬"Estados Unidos"¬"Milwaukee"¬"US|Wisconsin|Milwaukee"
"USA"¬"Alabama"¬"Huntsville "¬"Estados Unidos"¬"Huntsville "¬"USA|Alabama|Huntsville "
"United States "¬"Pennsylvania"¬"Exton"¬"Estados Unidos"¬"Exton"¬"United States |Pennsylvania|Exton"
"United States "¬"Illinois"¬"Chicago"¬"Estados Unidos"¬" Chicago"¬"United States |Illinois|Chicago"
"US"¬"Arkansas"¬"Fort Smith"¬"Estados Unidos"¬"Fort Smith"¬"US|Arkansas|Fort Smith"
"United States"¬"Illinois"¬"Lake Forest "¬"Estados Unidos"¬"Lake Forest "¬"United States|Illinois|Lake Forest "
"United States"¬"Delaware"¬"Wilmington"¬"Estados Unidos"¬"Wilmington"¬"United States|Delaware|Wilmington"
"ISA"¬"Montana"¬"Bozeman"¬"Estados Unidos"¬"Bozeman"¬"ISA|Montana|Bozeman"
"United States"¬¬"Albany, NY"¬"Estados Unidos"¬"Albany"¬"United States||Albany, NY"
"Argentina"¬¬"City of Buenos Aires"¬"Argentina"¬"City of Buenos Aires"¬"Argentina||City of Buenos Aires"
"United States"¬¬"Walnut Creek, California "¬"Estados Unidos"¬"Walnut Creek"¬"United States||Walnut Creek, California "
"Great Britain "¬¬"Leeds"¬"Reino Unido"¬"Leeds"¬"Great Britain ||Leeds"
"U.S."¬"Massachusetts"¬"Boston"¬"Estados Unidos"¬" Boston"¬"U.S.|Massachusetts|Boston"
"United States"¬"Maryland"¬"Bethesda"¬"Estados Unidos"¬"Bethesda"¬"United States|Maryland|Bethesda"
"USA"¬"Florida"¬"Tallahassee, FL"¬"Estados Unidos"¬"Tallahassee"¬"USA|Florida|Tallahassee, FL"
"United States of America"¬"District of Columbia"¬"Washington, DC"¬"Estados Unidos"¬" Washington D.C."¬"United States of America|District of Columbia|Washington, DC"
"US "¬"New York"¬"New York"¬"Estados Unidos"¬" Nueva York"¬"US |New York|New York"
"USA "¬"Minnesota"¬"Bloomington "¬"Estados Unidos"¬"Bloomington "¬"USA |Minnesota|Bloomington "
"USA"¬"Ohio"¬"Cincinnati"¬"Estados Unidos"¬" Cincinnati"¬"USA|Ohio|Cincinnati"
"United States"¬"New York"¬"East Hampton"¬"Estados Unidos"¬"East Hampton"¬"United States|New York|East Hampton"
"United States"¬"District of Columbia"¬"Washington, DC."¬"Estados Unidos"¬"Washington D.C."¬"United States|District of Columbia|Washington, DC."
"US"¬"Minnesota"¬"Minneapolis"¬"Estados Unidos"¬" Minneapolis"¬"US|Minnesota|Minneapolis"
"United States"¬"North Carolina"¬"Remote"¬"Estados Unidos"¬"No determinada"¬"United States|North Carolina|Remote"
"US"¬"Pennsylvania"¬"Camp Hill"¬"Estados Unidos"¬"Camp Hill"¬"US|Pennsylvania|Camp Hill"
"United States"¬"Vermont"¬"Springfield"¬"Estados Unidos"¬"Springfield"¬"United States|Vermont|Springfield"
"The Netherlands"¬¬"Utrecht"¬"Países Bajos"¬"Utrecht"¬"The Netherlands||Utrecht"
"USA"¬"Kansas"¬"Lawrence"¬"Estados Unidos"¬"Lawrence"¬"USA|Kansas|Lawrence"
"United States"¬"Washington"¬"Bothell"¬"Estados Unidos"¬"Bothell"¬"United States|Washington|Bothell"
"USA"¬"New York"¬"Rochester"¬"Estados Unidos"¬"Rochester"¬"USA|New York|Rochester"
"US"¬"Georgia"¬"Atlanta"¬"Estados Unidos"¬" Atlanta"¬"US|Georgia|Atlanta"
"United States of America"¬"New Jersey"¬"Philly 'burbs"¬"Estados Unidos"¬"Philly 'burbs"¬"United States of America|New Jersey|Philly 'burbs"
"USA"¬"Michigan"¬"Lansing"¬"Estados Unidos"¬"Lansing"¬"USA|Michigan|Lansing"
"United States"¬"Ohio"¬"Cleveland"¬"Estados Unidos"¬" Cleveland"¬"United States|Ohio|Cleveland"
"US"¬"California"¬"San Diego"¬"Estados Unidos"¬" San Diego"¬"US|California|San Diego"
"United States"¬"Michigan"¬"Ann Arbor"¬"Estados Unidos"¬"Ann Arbor"¬"United States|Michigan|Ann Arbor"
"United States"¬"New Hampshire"¬"Lebanon"¬"Estados Unidos"¬"Lebanon"¬"United States|New Hampshire|Lebanon"
"U.S."¬"Ohio"¬"Dayton"¬"Estados Unidos"¬"Dayton"¬"U.S.|Ohio|Dayton"
"Canada"¬¬"Chilliwack, BC"¬"Canadá"¬"Chilliwack"¬"Canada||Chilliwack, BC"
"United States"¬"New Jersey"¬"Newark"¬"Estados Unidos"¬"Newark"¬"United States|New Jersey|Newark"
"United State"¬"Pennsylvania"¬"Bethlehem"¬"Estados Unidos"¬"Bethlehem"¬"United State|Pennsylvania|Bethlehem"
"U.S.A"¬"Illinois"¬"Lake Zurich"¬"Estados Unidos"¬"Lake Zurich"¬"U.S.A|Illinois|Lake Zurich"
"USA"¬"New Jersey"¬"Flemington"¬"Estados Unidos"¬"Flemington"¬"USA|New Jersey|Flemington"
"Canada"¬¬"Estevan, Saskatchewan "¬"Canadá"¬"Estevan"¬"Canada||Estevan, Saskatchewan "
"UK"¬¬"Newcastle "¬"Reino Unido"¬"Newcastle "¬"UK||Newcastle "
"United States"¬"Arizona"¬"Phoenix"¬"Estados Unidos"¬" Phoenix"¬"United States|Arizona|Phoenix"
"United States"¬"Colorado"¬"This is too identifying"¬"Estados Unidos"¬"No determinada"¬"United States|Colorado|This is too identifying"
"US"¬"Oklahoma"¬"Noble"¬"Estados Unidos"¬"Noble"¬"US|Oklahoma|Noble"
"United States "¬"New Jersey"¬"Princeton"¬"Estados Unidos"¬"Princeton"¬"United States |New Jersey|Princeton"
"United States"¬"Connecticut"¬"East Hartford"¬"Estados Unidos"¬"East Hartford"¬"United States|Connecticut|East Hartford"
